m2682_meta_date_auto,m1855_meta_assessment_date,m1725_meta_interview_type,m0489_meta_survey_round,calc_adm2_local,m0303_meta_adm1_pcode,m0304_meta_adm2_pcode,m0305_meta_adm3_pcode,m0306_meta_adm4_pcode_other,m0306_meta_adm4_pcode,admin_4_name_txt_calc,s1534_loc_loc_access,m0342_loc_site_type_multiple,m0342_loc_site_type_multiple_other,m1690_loc_depart_hh,m1541_loc_num_depart_hh_period,m1540_loc_num_depart_ind_period,m0349_loc_depart_period,m2990_loc_depart_internal,m2991_loc_depart_known,m1577_loc_main_dest_adm1,m1584_loc_main_depart_reason,m1584_loc_main_depart_reason_other,m1535_loc_arrival_time,m1537_loc_num_arrivals_hh,m1536_loc_num_arrival_ind_period,m2968_loc_num_men_idp,m2969_loc_num_women_idp,m2970_loc_num_children_idp,m0310_loc_num_idp_ind,m1727_loc_main_group_arrival_date,m2684_loc_arrivals_from_list,m2686_loc_arrivals_origin_adm1,m2685_loc_arrivals_origin_adm2,m2687_loc_arrivals_origin_adm3,m0329_loc_reason_disp_idp,m0329_loc_reason_disp_idp_other,m2688_loc_arrivals_site_type,m2688_loc_arrivals_site_type_other,m2967_loc_idp_reason_chose_loc,m2967_loc_idp_reason_chose_loc_other,s2878_loc_top_3_priority_need_idp,s2878_loc_top_3_priority_need_idp/food,s2878_loc_top_3_priority_need_idp/health,s2878_loc_top_3_priority_need_idp/sanitation,s2878_loc_top_3_priority_need_idp/shelter,s2878_loc_top_3_priority_need_idp/transport,s2878_loc_top_3_priority_need_idp/accommodation,s2878_loc_top_3_priority_need_idp/clothes,s2878_loc_top_3_priority_need_idp/communication,s2878_loc_top_3_priority_need_idp/recognition_qualifications,s2878_loc_top_3_priority_need_idp/dnk,s2878_loc_top_3_priority_need_idp/legal_consular,s2878_loc_top_3_priority_need_idp/education,s2878_loc_top_3_priority_need_idp/drinking_water,s2878_loc_top_3_priority_need_idp/employment,s2878_loc_top_3_priority_need_idp/reunification,s2878_loc_top_3_priority_need_idp/cash,s2878_loc_top_3_priority_need_idp/kindergarten,s2878_loc_top_3_priority_need_idp/information,s2878_loc_top_3_priority_need_idp/electricity,s2878_loc_top_3_priority_need_idp/language,s2878_loc_top_3_priority_need_idp/medicines,s2878_loc_top_3_priority_need_idp/none,s2878_loc_top_3_priority_need_idp/nfi,s2878_loc_top_3_priority_need_idp/other,s2878_loc_top_3_priority_need_idp/hygiene,s2878_loc_top_3_priority_need_idp/pnta,s2878_loc_top_3_priority_need_idp/protection,s2878_loc_top_3_priority_need_idp/reporting,s2878_loc_top_3_priority_need_idp/pss,s2878_loc_top_3_priority_need_idp/school_supplies,s2878_loc_top_3_priority_need_idp/security,s2878_loc_top_3_priority_need_idp/child_spaces,s2878_loc_top_3_priority_need_idp/return_support,s2878_loc_top_3_priority_need_idp/business,s2878_loc_top_3_priority_need_idp/vocational,s2878_loc_top_3_priority_need_idp/wash,s2878_loc_top_3_priority_need_idp_other,m2689_loc_arrivals_settle_adm4_other,m2689_loc_arrivals_settle_adm4,m2689_loc_arrivals_settle_adm4_zwe,m1461_loc_return_obs_unit,m0847_loc_num_return_idp_hh,m2971_loc_num_men_return,m2972_loc_num_women_return,m2973_loc_num_children_return,m0851_loc_num_return_idp_ind,s1322_loc_return_main_arrival,m2690_loc_returnees_from_list,m2691_loc_area_disp_returnees_adm0,m2691_loc_area_disp_returnees_adm0_other,m2692_loc_reason_return,m2692_loc_reason_return/returned_assistance,m2692_loc_reason_return/rejoin_family,m2692_loc_reason_return/no_assistance_found,m2692_loc_reason_return/other,m2692_loc_reason_return_other,m2693_loc_returnees_site_type,m2693_loc_returnees_site_type_other,m2694_loc_top_3_priority_need_returnee,m2694_loc_top_3_priority_need_returnee/food,m2694_loc_top_3_priority_need_returnee/health,m2694_loc_top_3_priority_need_returnee/sanitation,m2694_loc_top_3_priority_need_returnee/shelter,m2694_loc_top_3_priority_need_returnee/transport,m2694_loc_top_3_priority_need_returnee/accommodation,m2694_loc_top_3_priority_need_returnee/clothes,m2694_loc_top_3_priority_need_returnee/communication,m2694_loc_top_3_priority_need_returnee/recognition_qualifications,m2694_loc_top_3_priority_need_returnee/dnk,m2694_loc_top_3_priority_need_returnee/legal_consular,m2694_loc_top_3_priority_need_returnee/education,m2694_loc_top_3_priority_need_returnee/drinking_water,m2694_loc_top_3_priority_need_returnee/employment,m2694_loc_top_3_priority_need_returnee/reunification,m2694_loc_top_3_priority_need_returnee/cash,m2694_loc_top_3_priority_need_returnee/kindergarten,m2694_loc_top_3_priority_need_returnee/information,m2694_loc_top_3_priority_need_returnee/electricity,m2694_loc_top_3_priority_need_returnee/language,m2694_loc_top_3_priority_need_returnee/medicines,m2694_loc_top_3_priority_need_returnee/none,m2694_loc_top_3_priority_need_returnee/nfi,m2694_loc_top_3_priority_need_returnee/other,m2694_loc_top_3_priority_need_returnee/hygiene,m2694_loc_top_3_priority_need_returnee/pnta,m2694_loc_top_3_priority_need_returnee/protection,m2694_loc_top_3_priority_need_returnee/reporting,m2694_loc_top_3_priority_need_returnee/pss,m2694_loc_top_3_priority_need_returnee/school_supplies,m2694_loc_top_3_priority_need_returnee/security,m2694_loc_top_3_priority_need_returnee/child_spaces,m2694_loc_top_3_priority_need_returnee/return_support,m2694_loc_top_3_priority_need_returnee/business,m2694_loc_top_3_priority_need_returnee/vocational,m2694_loc_top_3_priority_need_returnee/wash,m2694_loc_top_3_priority_need_returnee/agricultural_inputs,m2694_loc_top_3_priority_need_returnee_other,m2695_loc_returnees_settle_adm4_other,m2695_loc_returnees_settle_adm4,m2695_loc_returnees_settle_adm4_zwe,remarks,_id,_uuid,_submission_time,_validation_status,_notes,_status,_submitted_by,__version__,_tags,_index
25/11/2024,26/11/2024,inperson_mobile,B2_01,District,MW3,MW304,MW30406,,30406004012,Balakasi,yes,dispersed,,yes,21,46,01/04/2024,yes,yes,MW3,climate_drought,,yes,3,12,4,4,4,12,01/06/2024,diff_adm2,MW3,MW308,,climate_drought,,dispersed,,economic,,employment shelter cash,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30406004012,,yes,5,4,6,0,10,01/10/2024,diff_adm2,,,rejoin_family,0,1,0,0,,dispersed,,food employment cash,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30406004012 30406006015 30406008023,,,15307270,54547544-975c-40f4-8af5-ffe498b68f74,28/11/2024,,,submitted_via_web,mwi_dtm_enum,vBSzUxcvWP3nZ6KVNnzbjB,,593
22/11/2024,28/11/2024,inperson_mobile,B2_01,District,MW3,MW304,MW30401,,30401047223,Chipole,yes,dispersed,,yes,10,30,01/06/2023,yes,yes,MW1,climate_drought,,yes,5,15,5,5,5,15,01/10/2024,diff_adm1,MW1,,,other,Looking for  job,dispersed,,economic,,food employment shelter,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30401007005 30401019096 30401022119,,yes,20,15,10,5,30,01/02/2024,same_adm3,,,rejoin_family,0,1,0,0,,dispersed,,food employment sanitation,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30401047223 30401047209,,,15307513,d1a16c0c-f458-47b3-a23a-e347999ab7ba,28/11/2024,,,submitted_via_web,mwi_dtm_enum,vBSzUxcvWP3nZ6KVNnzbjB,,594
25/11/2024,28/11/2024,inperson_mobile,B2_01,District,MW3,MW304,MW30401,,30401019093,Jumbe,yes,dispersed,,yes,3,15,01/08/2024,yes,yes,MW3,climate_drought,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,3,2,1,8,11,01/09/2024,same_adm3,,,returned_assistance rejoin_family,1,1,0,0,,dispersed,,food sanitation health,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30401019100 30401019093 30401018054,,Affected  by floods,15307514,4e0c7d1e-83ca-46b9-8b55-e28ad353f095,28/11/2024,,,submitted_via_web,mwi_dtm_enum,vBSzUxcvWP3nZ6KVNnzbjB,,595
26/11/2024,28/11/2024,inperson_mobile,B2_01,District,MW3,MW310,MW31003,,31003801200,Galonga,yes,dispersed,,yes,55,247,01/10/2023,no,,,climate_drought,,yes,15,67,8,7,52,67,01/04/2024,diff_adm3,MW3,MW310,MW31003,climate_drought,,dispersed,,network,,food shelter cash,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,31003801200 31003801206 31003037106,,yes,45,35,15,85,135,01/05/2024,diff_adm0,MOZ,,returned_assistance rejoin_family,1,1,0,0,,dispersed,,food drinking_water,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,31003037106 31003801200 31003801206,,The area is prone to droughts despite having a river close by where few do irrigated farming.  Others move to Mozambique for farming and employment.,15308041,3cb198ba-8eef-4ff4-b10e-43c16eb0b3ea,28/11/2024,,,submitted_via_web,mwi_dtm_enum,vBSzUxcvWP3nZ6KVNnzbjB,,596
26/11/2024,28/11/2024,inperson_mobile,B2_01,District,MW3,MW310,MW31003,,31003046138,Kanzimbi,limited_access,dispersed,,yes,575,2578,01/10/2023,both,yes,MW3,climate_drought,,yes,103,463,51,52,360,463,01/08/2024,diff_adm0,,,,climate_other,,dispersed,,livelihood,,food shelter nfi,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,31003046138 31003047142 31003047140,,yes,184,91,93,644,828,01/08/2024,diff_adm0,MOZ,,no_assistance_found rejoin_family,0,1,1,0,,dispersed,,food shelter cash,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,31003046138 31003047142 31003047140,,"The area is prone to droughts and people are moving alot. Most of them goes to Mozambique looking for greener pastures.
It is inaccessible by car.",15308042,850e3ed2-da0a-4fb0-957e-9103266a8b4e,28/11/2024,,,submitted_via_web,mwi_dtm_enum,vBSzUxcvWP3nZ6KVNnzbjB,,597
22/11/2024,26/11/2024,inperson_mobile,B2_01,District,MW3,MW308,MW30801,,30801074105,Mphusu,yes,dispersed,,yes,240,596,01/11/2023,no,,,climate_drought,,yes,227,667,130,197,340,667,01/10/2023,diff_adm2,MW3,MW309,,climate_drought,,dispersed,,livelihood,,food shelter drinking_water,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30801074105 30801075051 30801077049,,yes,140,70,140,446,656,01/04/2024,diff_adm0,MOZ,,other,0,0,0,1,"They were coming to receive remittances, register for fertilizer and for irrigation farming",dispersed,,food shelter other,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Agricultural inputs,,30801075106 30801075105 30801077049,,,15308087,101cebec-b5a0-418f-b906-7fb9f3998059,28/11/2024,,,submitted_via_web,mwi_dtm_enum,vBSzUxcvWP3nZ6KVNnzbjB,,598
23/11/2024,26/11/2024,remote_inperson,B2_01,District,MW3,MW308,MW30806,,30806056091,Mulunguzi (B),yes,dispersed,,yes,126,171,01/11/2023,no,,,climate_drought,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,185,49,140,324,513,01/11/2023,diff_adm1,,,no_assistance_found,0,0,1,0,,dispersed,,food shelter business,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,Khalumeya,30806058092 30806059091,,"From the figure of those that have not returned in their homes, only 6 households are the ones that moved due to drought. The rest are those who have not yet returned due to cyclone Freddy.",15308088,4ca5756d-5d63-461e-b4b5-33397e1735ac,28/11/2024,,,submitted_via_web,mwi_dtm_enum,vBSzUxcvWP3nZ6KVNnzbjB,,599
18/11/2024,26/11/2024,remote_inperson,B2_01,District,MW3,MW308,MW30805,,30805071124,Kalilima,yes,dispersed,,no,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15308089,d7d9971e-3413-466f-b543-e09943e6917f,28/11/2024,,,submitted_via_web,mwi_dtm_enum,vzexMkjAHGW6VZhXoLutJU,,600
28/11/2024,28/11/2024,inperson_mobile,B2_01,District,MW3,MW302,MW30203,,30202011014,Malindima,yes,dispersed,,yes,4,10,01/12/2023,yes,no,,climate_drought,,yes,8,40,12,16,12,40,01/04/2024,diff_adm2,MW3,MW312,,climate_drought,,dispersed,,livelihood,,food drinking_water business,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,30202012014,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hunger is very high in the GVH due to drought and alot of land is mountanous and their farming lands have alot of stones. Cultivating land is very small for many households and people in the GVH produce lower yields each and every year.
Lack of access to clean water.",15315480,a2df0624-ee1b-4959-b753-2d5ade7cfc83,29/11/2024,,,submitted_via_web,mwi_dtm_enum,vcFixMV75AU4H5f2Rj4izU,,601
28/11/2024,28/11/2024,inperson_mobile,B2_01,District,MW3,MW302,MW30203,,30202012100,Chibwana,yes,dispersed,,no,,,,,,,,,yes,15,60,23,21,16,60,01/01/2024,diff_adm3,MW3,MW302,MW30202,climate_drought,,dispersed,,livelihood,,food drinking_water accommodation,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30202012100,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"People in the GVH are in hunger, lack of access to clean water these are due to drought",15315481,78ba8fb9-628c-4727-9ae0-1035c93ffd85,29/11/2024,,,submitted_via_web,mwi_dtm_enum,vcFixMV75AU4H5f2Rj4izU,,602
23/11/2024,23/11/2024,inperson_paper,B2_01,District,MW3,MW302,MW30207,,30203009020,Nsamu,yes,dispersed,,yes,20,90,01/09/2023,both,yes,MW1,climate_drought,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,15316434,9c956b2b-6b03-4235-ab49-8556b5218915,29/11/2024,,,submitted_via_web,mwi_dtm_enum,vBSzUxcvWP3nZ6KVNnzbjB,,603
25/11/2024,27/11/2024,inperson_mobile,B2_01,District,MW3,MW304,MW30406,Matikiti,,,yes,dispersed,,yes,47,192,01/09/2024,both,yes,MW1,climate_drought,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,There is shortage of water due to drought. A lot if water bodies dried and they source ate from wells which water is scarce.,15317853,547bb72c-4ea0-4b23-8480-05d8cc651b4e,29/11/2024,,,submitted_via_web,mwi_dtm_enum,vBSzUxcvWP3nZ6KVNnzbjB,,604
23/11/2024,29/11/2024,remote_inperson,B2_01,District,MW3,MW312,MW31205,,31201125293,Namiyaka,yes,dispersed,,no,,,,,,,,,yes,40,200,41,43,116,200,01/05/2024,same_adm3,MW3,MW312,MW31205,climate_drought,,dispersed,,economic,,food shelter sanitation,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,31201125293,,yes,10,11,13,36,60,01/07/2024,same_adm3,,,returned_assistance rejoin_family,1,1,0,0,,dispersed,,health food sanitation,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,31201140229 31201140228 31201125293,,Close to Namiyaka mosque,15318188,9dd79667-7e9c-4692-84a3-c9e214c62d76,29/11/2024,,,submitted_via_web,mwi_dtm_enum,v7VP8KqqfMupLhhqBS4HdB,,605
22/11/2024,23/11/2024,inperson_mobile,B2_01,District,MW3,MW302,MW30209,,30205017039,Matache,yes,dispersed,,no,,,,,,,,,yes,2,14,5,3,6,14,01/09/2023,diff_adm2,MW3,MW303,,climate_drought,,dispersed,,livelihood,,food accommodation cash,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30205016045 30205017039,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hunger in the GVH due drought, some Families are living in unattractive houses ",15318436,c1f5d045-85fa-4469-af6b-4415469c17e1,29/11/2024,,,submitted_via_web,mwi_dtm_enum,vBSzUxcvWP3nZ6KVNnzbjB,,606
29/11/2024,22/11/2024,inperson_mobile,B2_01,District,MW3,MW302,MW30209,,30205007018,Chilombo,yes,dispersed,,yes,2,12,01/10/2024,yes,no,,climate_drought,,yes,6,29,4,5,20,29,01/10/2024,diff_adm2,MW3,MW309,,climate_drought,,dispersed,,livelihood,,food accommodation business,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,30205007018 30205012012,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"People in the GVH are food insecure,lack of emergency response in times of natural disaster",15318437,2eef7b58-311c-4cb6-8a77-dcbe375c6005,29/11/2024,,,submitted_via_web,mwi_dtm_enum,vBSzUxcvWP3nZ6KVNnzbjB,,607
22/11/2024,26/11/2024,inperson_mobile,B2_01,District,MW3,MW308,MW30801,,30801086101,Mabuka,yes,dispersed,,yes,21,101,01/10/2023,yes,yes,MW3,climate_drought,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,86,62,75,107,244,01/11/2023,same_adm3,,,no_assistance_found,0,0,1,0,,dispersed,,shelter food business,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,Mphuchira,30801083057 30801088060,,,15319023,2c13ed68-1c1a-44ac-83f8-d25f8c73be13,29/11/2024,,,submitted_via_web,mwi_dtm_enum,vBSzUxcvWP3nZ6KVNnzbjB,,608
22/11/2024,26/11/2024,inperson_mobile,B2_01,District,MW3,MW308,MW30801,,30801087200,John Zinthuli,yes,dispersed,,yes,10,50,01/12/2023,yes,yes,MW1,climate_drought,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,16,5,11,32,48,01/10/2023,same_adm3,,,other,0,0,0,1,"They were not comfortable in their relatives' houses and by that time, the waters have dried up in their houses so they decided to come back",dispersed,,food shelter business,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,Mphasa,30801088059,,,15319112,c45e04bf-7acf-4f08-be0d-bfe4c2a43291,29/11/2024,,,submitted_via_web,mwi_dtm_enum,vBSzUxcvWP3nZ6KVNnzbjB,,609
26/11/2024,29/11/2024,inperson_mobile,B2_01,District,MW3,MW310,MW31003,,31003007015,Kuwani,limited_access,dispersed,,yes,180,810,01/01/2024,no,,,climate_drought,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,35,20,15,122,157,01/05/2024,diff_adm0,MOZ,,rejoin_family no_assistance_found,0,1,1,0,,dispersed,,food shelter cash,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,31003009035 31003023076 31003023053,,Most people move to Mozambique for farming and businesses.,15321544,9f3f3c09-420d-4cd7-a403-0bdcc594c2ed,29/11/2024,,,submitted_via_web,mwi_dtm_enum,vBSzUxcvWP3nZ6KVNnzbjB,,610
26/11/2024,29/11/2024,inperson_mobile,B2_01,District,MW3,MW310,MW31003,,31003043128,Tombondera,yes,dispersed,,yes,90,405,01/10/2023,yes,no,,climate_drought,,yes,8,40,4,4,32,40,01/06/2024,diff_adm3,MW3,MW310,MW31008 MW31006 MW31005,climate_floods,,dispersed,,livelihood,,food business drinking_water,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,31003043128 31003041124,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The area is surrounded by two rivers which contributes to floods in rainy seasons. Despite all that the rivers dry up and leads to drought.,15321546,595151af-d79c-428c-a125-feafdea3b48d,29/11/2024,,,submitted_via_web,mwi_dtm_enum,vBSzUxcvWP3nZ6KVNnzbjB,,611
29/11/2024,29/11/2024,inperson_mobile,B2_01,District,MW3,MW309,MW30901,,30901127202,Kambale,yes,collective_centre,,yes,97,371,01/10/2023,no,,,climate_drought,,yes,8,33,6,9,18,33,01/09/2023,diff_adm3,MW3,MW309,MW30901,climate_drought,,dispersed,They are leaving on rented houses,livelihood,,food,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30901129204 30901127202,,yes,9,7,9,18,34,01/04/2024,diff_adm2,,,rejoin_family,0,1,0,0,,dispersed,,food,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30901127202 30901129204,,None,15321589,83e43575-aa7e-4686-a7a6-0d9533665e81,29/11/2024,,,submitted_via_web,mwi_dtm_enum,v7VP8KqqfMupLhhqBS4HdB,,612
29/11/2024,29/11/2024,inperson_mobile,B2_01,District,MW3,MW309,MW30901,,30901143286,Kalezera [A],yes,collective_centre,,yes,157,929,01/07/2024,no,,,climate_drought,,yes,9,54,9,9,36,54,01/06/2024,diff_adm2,MW3,MW308,,climate_drought,,dispersed,,livelihood,,food,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30901144227 30901157235 30901141232,,yes,22,22,23,68,113,01/03/2024,diff_adm0,MOZ,,rejoin_family,0,1,0,0,,dispersed,,food,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30901137227 30901144227,,None,15321590,e69d573b-e314-4466-9052-ebad8372f967,29/11/2024,,,submitted_via_web,mwi_dtm_enum,v7VP8KqqfMupLhhqBS4HdB,,613
29/11/2024,29/11/2024,inperson_mobile,B2_01,District,MW3,MW309,MW30901,Mphera,,,yes,collective_centre,,yes,101,426,01/10/2023,both,yes,MW1,climate_drought,,yes,15,68,11,13,44,68,01/07/2024,diff_adm0,,,,climate_drought,,dispersed,,livelihood,,food,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30901137229 30901137223 30901137224,,yes,36,21,34,79,134,01/08/2024,diff_adm0,MOZ,,rejoin_family,0,1,0,0,,dispersed,,food,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30901137229 30901137223 30901137224,,None,15321591,23466a24-647f-4540-abc8-037060b1a06d,29/11/2024,,,submitted_via_web,mwi_dtm_enum,v7VP8KqqfMupLhhqBS4HdB,,614
23/11/2024,29/11/2024,remote_inperson,B2_01,District,MW3,MW312,MW31205,,31201104186,Nkolola,yes,dispersed,,yes,6,30,01/04/2024,yes,yes,MW3,climate_drought,,yes,8,40,8,9,23,40,01/02/2024,diff_adm2,MW3,MW307,,climate_drought,,dispersed,,economic,,food health sanitation,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,31201104186,,yes,3,3,4,10,17,01/05/2024,same_adm3,,,returned_assistance rejoin_family,1,1,0,0,,dispersed,,food shelter sanitation,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,31201104186,,Near Chikubwa school,15322752,80c1d39e-1080-4d2a-8fd1-84f0f5c78a16,29/11/2024,,,submitted_via_web,mwi_dtm_enum,v7VP8KqqfMupLhhqBS4HdB,,615
27/11/2024,27/11/2024,inperson_mobile,B2_01,District,MW3,MW305,MW30502,,30502004007,Malume,yes,dispersed,,no,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drought is a big problem ,15323811,f92d5c32-d381-4861-8218-6af959471265,29/11/2024,,,submitted_via_web,mwi_dtm_enum,v7VP8KqqfMupLhhqBS4HdB,,616
27/11/2024,27/11/2024,inperson_mobile,B2_01,District,MW3,MW305,MW30502,,30502005016,Lunguzi,yes,dispersed,,no,,,,,,,,,yes,35,175,25,50,100,175,01/11/2023,diff_adm2,MW3,MW303,,conflict_displacement,,dispersed,,livelihood,,food shelter education,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30502006018 30502006012 30502005016,,yes,9,15,16,14,45,01/05/2024,diff_adm2,,,no_assistance_found,0,0,1,0,,dispersed,,food accommodation clothes,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Masakapende
Maluwa",30502006016,,Schools provide primary education and secondary schools are far away which causes a lot of students to drop out due to the distance ,15323814,9826bf95-b2c1-4ce3-827d-7b06dc3a8cf5,29/11/2024,,,submitted_via_web,mwi_dtm_enum,v7VP8KqqfMupLhhqBS4HdB,,617
